docid,language,num_cells,num_code_cells,num_md_cells,len_md_text
NB_feb2770381954505aa1592e0c0368c1b8c61c7e60e8b3a9d7efe7df54ebc6bb7,python,9,8,1,2
NB_b3ca383ebf1d48cf5232e8b2d950b253dba6442f6debf953b28f02a2eb485409,python,12,11,1,1
NB_d3b9691a199f2ef3e7d1c23c2e1f96b9d231997e112befaa954115df18742bb8,python,29,28,1,1
NB_d7a2662e5b9e905864403707aefc10c3ec727158f3438dbb6bd01a636da7d078,python,16,14,2,14
NB_410f522cf275987d4998ce1561395ace131ae95d4c5cea5522ce314798b1cb45,python,7,7,0,0
NB_233aa0e8b6ef6fef70f29144c0c3cf2bf176ff6bc11d0108da5d9195dd42d3de,python,32,5,27,94
NB_c1e7dd6de3b5ce098759853173ab8f665bad75c25ed2c00d9273c1622bf9e2b9,python,39,12,27,227
NB_19d8c2a74a64906615e075c85f944d23c797b0bccd1d0af649a929a8a7f7718d,python,7,6,1,8
NB_cd08f7146c6bbbf012ba672e5b1ef80fe11e35ea05b4d87ec82be8748431820c,python,22,12,10,113
NB_9298a5846b11f9e45a2ab76a892a86ff93785c3ac7ea3f119282e1e10369581d,python,23,23,0,0
NB_d075fa9c3a9de8d3323d7faecce009273d602044ae4f53b6e18b6d3f64acbcf3,python,22,18,4,11
NB_c9e7b4ac9f59676de17029d80a6f43edc4964c222d86afb9c908b4560b26b172,python,48,43,5,114
NB_bc490d1ff964f8df4c6f5d811a89c6a771d27203a7ceae8c0e70576a52855787,python,16,0,16,101
NB_2e2ce76764a2318782af8c748096a66d9fd196b9298de6536db110ff20fd498c,others,25,23,2,4
NB_9d1488be7bcaa27a48f751d30df1a751b56626b37ca585c607f5e27720eda240,python,8,8,0,0
NB_5f1b70119ee75b4896a1b896855f616f0c4e81bb04e5b3cdabd79782f6cae918,python,86,77,9,448
NB_1f942371d413961a716f05e7eff306c3b4b2e253b84a33a19a2b440acf9c6276,python,87,51,36,67
NB_9755aec49837f94724666872a33be6c00912b713dfff1f6139ca6a2a8e5f65da,python,2,2,0,0
NB_31d86b978f79ee12abcc5ff3d7e412f0dd89bbd3eb7e11427638271968b62b3f,python,23,16,7,32
NB_700a9e1cb7e1af37dab1bf4a38bbdd6e5da0ef3ea480ae20d2d11cf70da526ed,python,17,8,9,35
NB_00a19fd7a7c64f7faee36c5414293a2bf09ee292171939aa88fb55eebdbf6c67,python,27,17,10,10
NB_2684377e72f919250606d7a780755acdb83fa9ac9ebe0e6602735b7f1b07f89a,python,127,109,18,26
NB_637181b077f07228c840375fdab9ae79ada4b8b3a4e06323a31f571540b279ff,python,9,9,0,0
NB_e5b96702b9f62a475f41c4edec57d0a5a71bd0825c71593ff3dfde8f02daf3c8,python,5,5,0,0
NB_1576e02fca0c2c05004cd6fc4512d8dfe3b5d7e3a624a91d72439e8a07f8f42c,python,24,24,0,0
NB_8550c5217360a11fe93398b6fc566735c3d66c463db4341af079bca00cc6f067,R,55,20,35,738
NB_d1c50d60218e283750da42562e65ee01f718afc46785100443221de37c713966,python,31,24,7,12
NB_a56e4916cff08d42cb4db6ccc85e589ea7fd91eb1d1ab36f5ff9d7864b08f7ee,python,13,13,0,0
NB_cf0c68936376577eec091e3af3aa18f13296b394a9c587badaf86efdb205af0c,python,28,28,0,0
NB_2db30cfc61d8da45484098dbc5176cc5ea98a82ec03dbf627663fc284d1f9e49,python,34,17,17,190
NB_0bfe4fc8a37a24fd7de3a6acfdac58c909393e60ebc7a99fbb1acb71d3036893,python,13,13,0,0
NB_842a01043e371dad188cd8ed61b092333f4dc3d8dd933441ff7f0bfaa6f9311f,python,16,11,5,5
NB_6f3851539c7c3da0954eef79549b3d249d75dab2a4335cf8c54f9da3b5481118,python,29,15,14,82
NB_d51a86d5c5ab8c7b6b5c179b6cc1bc39ab85b0455cf177c1a7f57e1be21bb780,python,28,28,0,0
NB_6e6405a806fb8dd4b7f3598cc1e8c50686b4ed08a6126cb2c323304c401a2390,python,14,8,6,19
NB_5fc39f05753c05a97894586186d9fb74648612ba6b1f1a802c839da178af440f,python,31,28,3,3
NB_5465d38d1c5c477b8e1700ace511dbb17eb24254bcfa29bbeb3839449bb0de95,python,7,5,2,2
NB_29e0eb2d542190073b3099d2284133f497c409e1376b474566426320d32959f1,python,39,26,13,38
NB_f0a9d931c924544a7aa908960fc580f9ba06f7b8f48103004ec28fba2120c5ec,python,54,29,25,44
NB_cc48ea60f1f589112d3ce2d3009fb6f8aa103f26ec2458ad6da6d8e680682c5c,python,5,5,0,0
NB_5e8df9d12aaa8ad3bffe31f6d53717cacb6099b067983a05cd3c3316f1ac29dc,python,35,35,0,0
NB_9a62e950e88c1b2e8c78bd5dbd30b17423f8dbb1c47f1157da3ee042a1732a15,python,45,37,8,22
NB_0ca0b85d0c3369c5744005bf262af8f02ee43a8853ae68136c7ccfc0537565ef,python,6,4,2,2
NB_845c38cf11b4c09485a77ade8db59dd5ca937541850429c61485485b337715fe,python,12,7,5,13
NB_1de9b6eaaef66754b2266d89b45cf764947cd3ac251f6cd2515ed9acf2072bf0,python,18,18,0,0
NB_e5eddeceed9454fe4ccbb03596c2f149f8657776c7adea806d347d870335ccac,python,41,26,15,40
NB_fe0c4b16ba0139dc6c04b2bd12b847e90e460d01c66bcef60c48f6706b2bc5d1,python,12,5,7,85
NB_d546acb22babae47d41cc44b5b1669fb3e89338ac54d416fb37f17136af52724,python,47,47,0,0
NB_97e13025d5a246d9f3780fcb36fd0f1e4b02218feafa5416fc7a56cbcafa27d4,python,45,25,20,218
NB_3c2867c6d91f81aba1243d67a0924fa83cec4a8264f9c6ffbf56649240ee8aaa,python,14,6,8,89
NB_2ba9f9b6d28d24aa35759e0addd548bd3820bbbbd8c686611892f3e7f988f6c6,python,11,6,5,5
NB_5e22f997d2b4a1350d1be2a17dec6f193eaffc5ee3e9dee79498c2ec3794b986,python,43,29,14,30
NB_3edee2407a67e0bb929f9f3930012b37837bb2f584232325cfa21123ad0fdcfe,python,27,13,14,155
NB_61a1373f5f52e667f93fb45d545ec15138338901760466dd7a4276db964dba50,python,13,13,0,0
NB_5068fe539a882614bca315ebb962904798feb65b1bafc39781f1d6271e4429b3,python,14,13,1,2
NB_948b15e15468dede1ea07b8e446702cb66d9bb68e831f6b08526cfe57c89ae62,python,41,17,24,490
NB_e7d5f6752b12020fea4663f0029fad69a1a6d850c8fee3dc49d21b4aae25e229,julia,5,4,1,4
NB_5e5a3a8492cf46ab2f558d1efd971e01bb518f553b6db458b8bf220615854ba6,others,15,14,1,1
NB_514df9fa1f51bad15e4781622f8ee759808eee00dc6752afedc5016dd66c0870,python,73,73,0,0
NB_ad5ae07b40b2f1acc2d712da538476bcf5282af72c2a061e45bf2ca400a5a190,python,27,13,14,59
NB_7a340a0df1e1c1ba0bf6b19f51f2bbe61a537000033e20ad159b9d2ce9fc3610,python,45,28,17,32
NB_f1514744da5709859348b788a6672bb89a8abf6844cb4f69ed61cf1ad3089307,python,3,2,1,1
NB_999c821129b733a0a204ed1e8fcbc24bbd87be990eb9e87e7efe07bdd755d3ff,python,6,5,1,17
NB_4c9ee9ba6404faab5df4d31fd9ddda5b2ac334692ed80b984eaef5f8fe8ac57e,python,1,1,0,0
NB_6852d9775dc73d1da7f49b0855c4efd2a2231709a16ea7729a7ea41c525844dc,python,45,24,21,36
NB_2161eba1fc894d772a47e23cbad79e1507d7b7434bfac9b814d28c006cc4c5c5,python,110,89,21,29
NB_7b7abb960cbac3f8605bc259e1fba5873ebafd065729cac1cde6abba00b7e726,python,17,15,2,2
NB_a7e90e161d6577c28f2ed52eb965fd7956ab9dc4e40c9c1ecadc68f71454521d,python,14,14,0,0
NB_8f0cb35a8736581618f2e9cd6797c4c3f94bf1ece7c01c2a9056c91bb4f7ab40,python,38,34,4,4
NB_eccc8779cc3771333d799b870379bedda07aff746eea6cdc7b0a3f509601aa21,python,5,5,0,0
NB_05786e5ed40155a3a109114d7609c7430586470a3a2e964784c3192b0e2baea0,python,12,8,4,4
NB_0b69399cd76b73ba67cd3a7e1971aee7adf202b2d2363a1d21723e60c426b408,python,2,2,0,0
NB_4c33aa1886cbe3db2facd1967fc5f87be5201bc9689216d411ce9acaaba60aa7,python,56,56,0,0
NB_5754522039e25c690163271a9df3ca75e54c2fdf808ac140e9c67b5e5303b93a,python,11,7,4,8
NB_4e201619295026fc2bbe059b29ba0291b981329825582bbaea6424ea1de9d70b,python,3,3,0,0
NB_52db10aac3cffd615076c8d4a70b77432ab25273a858ea0482a8de542ce8fa48,python,52,51,1,2
NB_db9c145f7db08c2176c304c3eab02ca30ea14b4c8453f706a8b4f64b11cb865e,python,15,14,1,1
NB_a6b0bcfdb9f5a20dcfb7dbfac8f8afd656196ca17ce4427e39a70c81a82e0264,python,8,3,5,90
NB_0bd6f466e8febe2a8f4ce3515021a8908fd1ef68bda4080ec77d1e7963e15b7e,others,6,6,0,0
NB_0ec22523eddf573d0944b38503e547cee635185e54b0fc34fcc32381a6824315,python,34,20,14,14
NB_944bf28921c57a1420cd9eb3dfce547cb4223da67eb09cd084db886dc6f27b18,python,5,3,2,2
NB_8781116f6614a65f60815e587592784ef0085d5c4c020d77108e207f849ea870,python,30,14,16,78
NB_a1a680328f5a266e9819b0727a23d08aa9b9812e99d327cf8eabf4d57aac979e,python,3,1,2,119
NB_eca02cbf5134ec73c26c8d8283d89a5509e91f4b4899fa1f779fba37921f03fb,others,77,44,33,33
NB_59a5464ef6213bab480026f23b22f7546e80705f6ee8121fdeb0d2c41706a609,python,14,8,6,11
NB_f910046253d8b9ced076b868b8200dfcba54afb3e6c47fc8ffce0256a9cf9e38,python,31,15,16,16
NB_4b1dea5de197dde6d110525a4b7cb49463f43c7bec68cf55822e213371e0cd5d,python,17,9,8,8
NB_3a840de85de88b218070668ea69ff1df8499eab3b9dd18550c12dc6e4cac321f,python,15,6,9,51
NB_22e8e63aadabf9e52269d86c901156bf48c88e4ff0667f75648280611fc1835a,python,34,14,20,88
NB_36bbdba7260cc6e8e59fd9fb133005ca703eef60fdc2e2bdbd2b729543f6e3aa,python,13,7,6,31
NB_b7a1474a882843c89f1cbe4c5cde702b253bad2a4dd71b1e42463c780bf0a07d,python,7,4,3,19
NB_d075760af851ffae989aec30efc0a864293fdf4f98eb9a2359180ecf1591fdb1,python,12,12,0,0
NB_781d02d04b87fe0229f0a0d43ea5253feb2540114f9ca8cf8074cf646b730c03,python,117,55,62,121
NB_d283e11dcb8630d58ed15e85158a5c7823a747c33977abe9a85a9292eeb787ee,python,17,12,5,5
NB_69261e123358ab398fe37802c6929f25675d381a379f8f98a4e030a392849849,python,67,35,32,100
NB_ecd8ef27867b2ef8f8f983b0854990e36d9059581ea8258ca8e8b21bb7e39ccf,python,139,119,20,20
NB_bc494756fc8b3aa2f89ff7f70ea484f985e5114b1d4e57b0fb043669965033ef,python,3,2,1,13
NB_6db3b9f0bb9b93ba3e9c9da2dab157fd319811bda8540485ba93ee2a9e68b1cb,python,4,4,0,0
NB_8eb739ebd4684e57db834db86862e934f7203caae83b07d359b621d0e497bf37,R,10,5,5,8
NB_a9ba7de9bbe6753e2f3d9a14ea0b24140377c85d6f5dc177626673f9497c709d,python,18,12,6,17
NB_210403aff1ad71d55519b157218aa3b9abe9cca08a8149740a2767a0c2d318a7,python,13,9,4,25
NB_ed2d14e091f9df87855fc53d665b6658db5f6d1e7cfe6b9bbbca3fbb64d4f46b,python,64,52,12,21
NB_fe18f031424eafbab2387c57a3caaa7a97ce7efb495662ba90219c8e8b2cc2ce,python,40,33,7,7
NB_dd7b3a53c92ace9ca4f4f214db7e3faa35ce3309413639f9bea8b0938710b235,python,30,30,0,0
NB_329c4c43585ac3fedd61f5c4dd7b4d02e702c46b8166b9ba2e44ddd6d492192c,python,15,12,3,3
NB_11b788324b194d6fdb93987a1d93525adb4d829dd4ca0d4289c863e8fd4e2e85,python,8,7,1,5
NB_a3bcac137a449cd65c198328c04ea60ab08de283526d96879e95676a35aa6818,python,30,12,18,140
NB_945fb8e2a5d276bbf0bbd4a94cb70650d7110c6eee356ab0c0aa559bbd891388,python,83,55,28,71
NB_fd73695dbed31e53cf5f593f7d3af880641c6e36a50b1aa0d377da44a328c3b5,python,42,17,25,183
NB_04286a532f0da129f9e412f9b4df30a7150d7af3753c7bde2a4d9ef201512c1a,python,18,18,0,0
NB_65fa43c069fc8abfcc9940304e339f95796f3054c6b26baadc120199c8180d9c,python,6,6,0,0
NB_ba89b73e6026d954125518fc4575cae647a92b830b4c9c59edcc8b6795c0aa16,python,20,17,3,22
NB_19700e5fc2239c49eccea6e457c7db18456e601acd2ffd40e997d65df7a31afd,python,36,28,8,9
NB_030eb8bc56a7ab1736b5ed9b00177655fe101ecffa4e9c154d8766f8905dbe5b,python,77,54,23,23
NB_69e4e6c2e5eb537a5c7ef9b81d88ba7bb978a03f40cde13b677ad43b8fe58ce9,python,2,1,1,1
NB_f759c524d9986c174679676e5e8f9730771b4f5d462ecbfd25417dc6c9d2d100,python,53,17,36,474
NB_4c7e889276567a9bb974922cd09887d956a851736928f8e97a0bd1db0bee8863,python,40,29,11,18
NB_2fa1bf3ca9a3a6f4359bda60682877d5eec0dd8b5ce5807833748eeba675dc06,others,33,20,13,23
NB_b42f0a5c80dff1621b3ca01d38bf9ca9fa0885ba8e6ffb382aff045f65eab6ae,python,49,22,27,316
NB_9170758e9e65a1e52fc21be8c6c4a3cbdcfdd78359e1235e1000c192fd375259,python,18,8,10,100
NB_f1f205d99eec80fe1bcdb580ff389f498e2c74534d55f4a1ec0aec6c2d573b82,python,42,30,12,14
NB_72219ce2b1ce8d2cd1c3cfb3b9eccf32c8eb77eab12b3e6fab354ac970106e7b,python,9,9,0,0
NB_eaca41a99f49bf7485e8dde6710a64d17954654752346e7df84df1432796e846,python,19,15,4,18
NB_fe308ef2e32c7d13c5686a2fc2db25e65d4dc453cd36f3ea54e6ab84f695dd4c,python,4,1,3,204
NB_4826d8cb5e78c2a53c1ad84ffaee8a60b7558bf3374c1520bd56fa724cd5f598,python,11,11,0,0
NB_3d299c4f441c94e021dc6f8c10e1b2293e32546e7dc2948b8abc82053ffad1e8,python,23,22,1,1
NB_99e44375919a1e06b9a217d51c2be77056d6e9be004c1a36a61386c89eb54430,python,47,23,24,91
NB_d7501521e2729739cfba85a671582daf2a915a4d7e8b8e397ef80a5a66c36f20,python,24,24,0,0
NB_6ff2e89c18a39d397238ae2a5ae4f7f0bb9c55d915b5d4c418fa483ce915bf18,python,7,4,3,3
NB_cc6d5ab26b9320f84e62f2a33d34d1b0848fc103a4b1c8deed589cc1354823ba,python,233,209,24,24
NB_7867cc01dcceeae8db8452e807ad8f2bbb5c4651b027465ebdac10c8016de1aa,python,35,35,0,0
NB_4e7530c187c99db7d759fb2b68336ec63ffdb8a2706edef9897a888f73b52aeb,python,74,28,46,387
NB_20bfe6c2316c2bfa660929ddf5ab65977307fe6a8e029ad99225c3a706616f15,python,29,15,14,35
NB_eb4fa00095a3107db1e1cb6095f5790c05bcec57b7533c46089c657d1039485a,python,35,26,9,23
NB_431d3ddb7ea77d9a149ddfe568582ea36d2ec2ca1dfa49b04a70725021a79297,python,47,20,27,120
NB_356a42dda33a44c314cf0ad126ef485f56a32535390f2c2a884fa5a8c6896c50,python,9,9,0,0
NB_2b35bae753019f1b901bec5c494d1846b06e49d053b09e1f089346329a9edce6,python,34,34,0,0
NB_9d2249d8ba50a48d8f2dbde529018f170a6d94132d286d5db16f561b856be823,python,51,50,1,16
NB_2a1bcf3cec353c41d2c09ce1fde027a1858a41cf113acb90327fb8bcae3b4be3,python,16,16,0,0
NB_1d59af86206644d45e8b30f905b806feb255a0052a1f557716fcff59569bef7b,python,260,166,94,218
NB_4450cc899b1c8d238fc49136b1852c4e630b8437811df9677067baafd314664d,python,11,5,6,56
NB_b049d5cfa44a0aa8c0232e76ae8871e20a4879ca9e674e16ee2efb5241339b9c,python,36,32,4,8
NB_115d1496e257d9e9eef53944f7a6134faebc80dec0df1758aab9d26fa3774c7e,python,4,4,0,0
NB_74b5222333b0c564e11776e5b7ffdcd20042bec5109a23009fd19f812f949e1b,python,34,22,12,97
NB_5db2438d1cd5441e85787bc36cd1bde64b43a9255079f6e46d5b8287139b781b,python,92,51,41,132
NB_587fa56d0c3d7859b29f232d7c2f5f4394000a87c886bb0089d23f64003612ef,python,12,6,6,24
NB_fca74c6bf31fb8582a30d2cd8267b8ae52c003fa45e626dd1fb9b765a57554a5,python,12,12,0,0
NB_36d634ce4d5590e1a420dde3a63e5b0adb859d091479bdc7a797faa9fde4e76b,python,8,7,1,5
NB_43f75c0c1ff050ba1b41c2596027323ee912847663d2849a02110006a80ad887,python,68,53,15,15
NB_3fdf4e2fe77ad4331990fd6b5e1c76a88d6e4225a46c09e50a894818409962a8,python,53,27,26,31
NB_09ccf833fa51d4defe468453bcbc50e2d1dd9b725da8dbc5c94937d3963c5134,python,18,9,9,17
NB_68955f2d783574cad03134d47138f98e88e86741ee4af22c4102fa628a25362a,python,39,8,31,100
NB_b0512b88cb2d2b6f5db86b7ca185ed026bc9074838530ff73c11e64690425e52,python,9,9,0,0
NB_a9685080591090826413440f96d9154f43753b0ebb64128563c00fa1e022f99b,python,82,31,51,199
NB_75fa93b5b0686cc7cb99bb26d4b082e635fc9ca4017f48995d836b817ddcf54c,python,25,25,0,0
NB_0881509e65e5d9e96b409e92f958cc1ba6adb7dfcd8626ffb312759c5e31ac46,python,8,4,4,4
NB_dffbdba0c556d3c857d4bc23cadbebdf303317b573dc33ba885473fed164039e,others,69,36,33,39
NB_c4edc01f8f5a7849322f39ea37ad4e79758b46c206618a6edcfe4d9c968b0e93,python,2,2,0,0
NB_d8c6349fc1e7d31c36f3948d5e0061ab3b49c0f1a596452fba2c764eddbd44fe,python,7,7,0,0
NB_22361e1ed5dcb114d7806834ebb09e899d86cbdfaf0dcdaf3e26d3ffe1c89e5a,python,19,19,0,0
NB_0ba4f243e850a2497711a571f5f913e2733377fd1adec0fb7cb03a45a5832eb0,python,5,5,0,0
NB_afa2f778df5658a3cd0968597fdf87156c071d38fe62ed3d5b87e60b319d2053,python,43,42,1,1
NB_ecb105815b46eabb30606b5393a93dcb4baeddf84db33810940b4d1d6944db04,python,17,17,0,0
NB_7999934f652634d583c60637f36784982c1a824cca0dbe2607a13a8ff3d0233f,others,94,55,39,44
NB_01eed3cce4ad61df89006c7f5d11561d0805047907339dfba8753c1e9cf6785e,python,20,9,11,155
NB_9da5c95b92186cb1fa660f586d72244bbbfbbeaa07b5f11be44220bd9b0706b8,python,20,9,11,103
NB_de060bbe0bae5f9cc3af96e42a982438a6200fb2674cb9ad5e71b4b6aae2a2b6,python,11,11,0,0
NB_9be628304af7df98b4220befb7d08072b88e894921e8caffefeea856e1e2677c,python,29,29,0,0
NB_20d552677ccd4b0d32b5b0d68f9b7ad7fae4a125084cd52d54d9dea9fb1398d4,python,45,18,27,223
NB_ea0467db19146f8acb4e9207f38e9ec61d84054f67b80cc495a76ac81d85178f,R,72,26,46,46
NB_6383c2b5a2abd72fda780dc48646e388a0dda9e4f23e94da42c43eb74fa426e5,python,26,11,15,26
NB_0cec5e94417eb3ee4078ccce90a9d7bd3aa6f77b0af930288e04b2889900ea2b,python,59,51,8,19
NB_7f3c79de78f6319f9cda15c4469aa95bc8104c5fcfe903a4f059828b14586dc9,python,10,10,0,0
NB_de1fe6eedbded6279b422411a643890bcfffa6dde9a1f5b0746fbaff77611965,python,24,16,8,18
NB_10e321cde551c0005c12de6481c651a500ed16f4e57a240a0b82a23753cdfe1b,python,3,3,0,0
NB_d54e1b300985809f466aa13a08963559fe0fed31d7c8ba95e860ac482455c22b,python,20,9,11,91
NB_b17d34d94f63c8cbc443fe41dfad418cac228c19be7300ca1eb8275c1f84c28f,python,4,4,0,0
NB_9ec475186b53fb95fbe1deea5d2d4d9d46c2fe2555c410170befbe9141288ebc,python,24,12,12,54
NB_2d0e85c234b6077cfe82a131d2e87d2d1abda8bff58a2c6e3a64576da28baebf,others,52,30,22,23
NB_de6a7866c43bad5efcade2133edbd4c932ac44e7c7188933f0a25ca40f9c0801,python,26,13,13,103
NB_d27b777d9ba6db5d6024e4401fcded047e0d0cee49d298ed9ca0c1a84d12dacc,python,114,109,5,42
NB_162005ac684f267d677b5b2e0dba2da1acb21ef9c51152e93eb2bc7d402e5c48,python,30,26,4,14
NB_71f80108b86dc112f171b5e9ebcd3ec8b150260fcc5bbfd3f99ac0b84b5307a3,python,13,7,6,48
NB_f0f2c68938b7b9d77a294226e29b649857f7cc18e579582a7f37854a59327862,python,7,7,0,0
NB_650ed01dda1cd84ad68f28b189eab05001872468203dc9ab3a1addf48e0376a0,python,39,22,17,29
NB_842d1906789698be042684234129b57b80705278f75e7b39f99430ca1d3ea226,python,24,12,12,122
NB_ec3b4279af93ace927ca70eaf616d37eba27dd2c88c600d7544df3f5bcb20d0a,python,84,46,38,51
NB_6bbcdab1bfe9ba0d1d7d1ef6cfc5fe4dcd303eb6cd25c2c340e2d1caff2f3c2b,python,44,17,27,279
NB_d033ba3d7e74e9e978d9b92769b951ef57ab3ae8cbd4e088b3d45d31637f9272,python,14,13,1,1
NB_b2ae15e659cfe9fe4fd21e9cfa3e736e18b4ae6f23ce5b35909381046ad32dc0,python,42,30,12,14
NB_4a9bf7c2675679a683d676c4edef94d421f4ff6e37a374be3a4edb718df2069b,python,10,10,0,0
NB_cc5e0bd887a20c7aba61466bac5ed47fcc3c115c1a5c7a219868565ff8f4a6d2,python,21,21,0,0
NB_6b4fb529f529f082c5473fdbf4755a780dd9aac50d01b47afd145de135cb15a3,python,7,7,0,0
NB_6db8ee06d213612ca134fb4e7dfbcf7a135fa77bceb4a96e487ffa4c35124f56,R,69,33,36,43
NB_9f96401f86b099edd1904f31d6d275eb3badbf8038743e4c5d08df478313abe4,python,59,39,20,48
NB_d66c1e900f9eb6a56a1524800c6562677be60f145ed2ca0c0b2254d463f73c5b,python,24,24,0,0
NB_3674cc8d88039f7f4ff032db0584859c8a293b229b8884f57a7767563a79ef00,python,24,24,0,0
NB_dee0b13af789e6450a85d4e04037b0cab21dad6c50dbf240041a6cb3792765b9,python,4,4,0,0
NB_dbd116ff91c6c5e515c4131c1421a315fb37cb823d10aefca505f6dce520d105,python,17,17,0,0
NB_2dbd23434e319d630e415f477c794cc67a1763f3011b5ee4ef90bbea6a643a5d,python,35,23,12,12
NB_a054a2dc12d8674d5aade3caddb2f34498f8874756ee269476921eaafcfca2c1,python,99,89,10,11
NB_5dffb64adcda733f2c49d593fff62f51ed656a7d553f29c011b691659c8da594,python,9,9,0,0
NB_161b096e3931866745fff977321c6b83a2c9db6f73d7ca34881dd0c5ea7eafa1,python,26,16,10,46
NB_115aa62c9b040d4e449ca06a04a13d6ee20067e6595e282b1426d87ebc653c73,python,18,13,5,172
NB_a60a49f6ba57499142c3d4e947cda6a636c321dc5649eabb0b2d14151f2577bd,python,32,13,19,131
NB_d995c6c14f3bedb42c366d255cde5865700413a6c2537079b549f096c7990087,python,28,12,16,187
NB_d0e86f4d1432be685aed04e8206ff159a269ab0a41c9ca4221ab1a71d6621dd5,python,123,98,25,89
NB_9d6a0725418eafdc07f2f9a0a811633fb2cf1e4824f3c87c5f5ee43d474baecd,python,8,8,0,0
NB_ece983fa03dcefc5f3e7f9635296ed9eff7959de2032208fc4397659bd02d0d8,python,8,7,1,3
NB_13c8fc0828e5353ff00ffa434f7a5338d6cc3564de253f5c85b6201a33517320,python,4,4,0,0
NB_e1a377558117cd485106ac90682e4e66f26c0804b389b287f4c83ad5ddca27e7,python,90,39,51,85
NB_7d3e0a654ef15c623ee6aeffa7b5f32b4fac0f7385f3d7cb8ac6d5bda24b6f89,R,93,41,52,59
NB_b66adead6862a206275819fd9ea839a7f4a5fb5a362eef89ad8fab2786445382,python,6,6,0,0
NB_5da48241bf47c919b0527f4e9cc9627f89bf93b00919029a2ed1b68f5b3b7264,python,41,19,22,74
NB_4e2469f3ad371d0503b8288af93e2108cdc38ee91490cb31f509ad60d58d06a4,python,6,5,1,16
NB_409dedb61d43e76ba9443b90ebe88745c8135b15157b31206ff37b56d5fb978d,python,11,7,4,4
NB_9c5b01fea5bea4777e2df4e813a81b89bb86ab7c2630e89a7e13a171073228e7,python,9,8,1,9
NB_39fc6ccdb8108504a42ae072f98d299d46309358c125cc6e450898ea0f913b82,others,39,32,7,15
NB_2d5623facc7691f5d19574cb9572a6f796818b3f01e80f1e18f6eaf75872e151,python,25,24,1,2
NB_c0b21817d91571ad6009ceac977a8c0230d703c474c6e78393d576b47ff36709,python,55,47,8,8
NB_389492005543f9bfe4a53061c14b5c502994c532de4df047bb9932f5e2e383d7,python,12,6,6,24
NB_0f51c6fb2466ca40639a45b378e2d3243ae2714618dd41b5003dc11bbb1a7427,python,27,18,9,15
NB_e187489edff59cea98de531817a390f7af3fe940c4c79f7f64cf1cbe83d682e6,python,1,0,1,25
NB_5011f5987c8838732cac28d95085eeb0d7b767553c5af20816e2fcbd0d150fd2,python,57,45,12,22
NB_aa5b587e70f920a92320093fb4b2feec1447dfa5af195bf9d6e888f97d4712bb,python,61,21,40,175
NB_58fb0159086fd3ca2dd10ece9a71448194999ebe3153e56f6745d4e742ce94eb,python,7,7,0,0
NB_b0f14923947385dd5f1720e9e97b79d1d722da734e1a2c38272da962a42edb6e,python,6,6,0,0
NB_88300e7a71c71d76ef7d133d370c618a9dd13e912ee2163d04b3039aabe9df8d,python,66,26,40,450
NB_64ac9b02ec23cdac367c21cae27cfc8bd52c5e16820b70c73c307ff81b866686,python,46,22,24,97
NB_eb9a55c789c3ee498bb01386505a2516741dfd887306fec8d0b49c0eb5d9a37d,others,24,23,1,1
NB_b98444df455686b6003c5707fd8cf2a38d6a908ad0a5f6aa1e5ce3b2625bb9bd,python,20,12,8,10
NB_643d019d5108af6b7ed4605c41389d3fb1ed327974202a71457d577acc9583ef,R,45,23,22,23
NB_c19b6ef5686a157622bcf5ad56eba9cf8aa841c3e70d192b3dc85c67bafa7840,python,64,45,19,21
NB_0b453d60f8a7cd6701eac34df3bef4a7c67c06fe8c5fc73d28fefc3a45e76b39,python,1,0,1,116
NB_53cddecfa529de9717f9e45cfb2557e3bd4b4fd7c290031e0fedc6ff3869a3d8,python,8,8,0,0
NB_fdf46488a31b5810c12fbd52450929d927bcdc31f9dd951a332939efe0660743,python,11,9,2,2
NB_1dbf84140dfd2b218c5407f8558eaa8c29b91b232aa75989f16df216572cdd83,python,39,38,1,14
NB_df91f56a5ace652e75e71613259227ebca540193d6ab999bb1fbd1c62146120c,python,22,10,12,153
NB_5018d2a2598ba845f74ae3b3161e88044f862eb745111b5fa3aa3c58b02c9b95,python,62,46,16,16
NB_a815c59ff3097a228ff75de911ae8345b53a6639ed5e40d0777d424e055bf338,python,66,57,9,9
NB_258578b31ed634faa654997916f8d4e97ea9fbd403b9492d5203a17bd0eecc46,others,84,57,27,362
NB_30c14487756603e203a90be6e32a01628b388aa738bffda1a70c234b9bd99c3c,python,16,12,4,20
NB_1b85a27d84413eadbfd85ec30423323d670a2acf8ed554510cf290f1ef782bd1,python,39,35,4,4
NB_b7b8b324dae3a8fed53c04cbbf9b25549e9b611d79b364a3ac3fbe7954c65411,python,30,16,14,337
NB_97686291c121430f2bd342368c94f5bbd2d25e24ebf25eb9baeec4b8fc5c9d43,python,35,35,0,0
NB_cc1c08b55a2c47887cec3eb7119ecc621ce51496bbfbfcca4ab24a136ded0610,python,43,34,9,9
NB_48405b91575c956562a6a29d550704660374938c275a033b4a160bbc4cc9d6c0,python,15,13,2,24
NB_acc3d2ab19a76453bc4dc5e66469cc5d1cf02628aa1e88b8abbbb5a9d89be8b6,python,21,16,5,9
